2893	0.00162411
5500	0.00162411
2999	0.00162411
9605	0.00162411
3151	0.00162411
5624	0.00162411
3692	0.00162411
3366	0.00162411
3386	0.00162411
9804	0.00162411
3407	0.00162411
5355	0.00162411
3580	0.00162411
4548	0.00162411
3685	0.00162411
4657	0.00162411
3795	0.00162411
7533	0.00162411
3814	0.00162411
6573	0.00162411
3818	0.00162411
9572	0.00162411
3827	0.00162411
8766	0.00162411
5625	0.00162411
3897	0.00162411
3943	0.00162411
7004	0.00162411
4354	0.00162411
8008	0.00162411
4365	0.00162411
5337	0.00162411
4463	0.00162411
5763	0.00162411
4518	0.00162411
7747	0.00162411
4571	0.00162411
6693	0.00162411
4638	0.00162411
7665	0.00162411
4678	0.00162411
5786	0.00162411
4705	0.00162411
7840	0.00162411
4888	0.00162411
8219	0.00162411
5054	0.00162411
6047	0.00162411
5110	0.00162411
9129	0.00162411
8213	0.00162411
5762	0.00162411
5828	0.00162411
9048	0.00162411
6368	0.00162411
8249	0.00162411
6715	0.00162411
9246	0.00162411
7113	0.00162411
8726	0.00162411
7473	0.00162411
8460	0.00162411
8466	0.00162411
9608	0.00162411
8820	0.00162411
9390	0.00162411
8905	0.00162411
9151	0.00162411
9054	0.00162411
9394	0.00162411
7896	0.0015226
1737	0.0015226
6885	0.0015226
973	0.00148876
3613	0.00148876
7912	0.00142109
206	0.00142109
8378	0.00139209
1087	0.00135342
8040	0.00135342
2982	0.00121808
8659	0.00121808
2	0.00121808
8549	0.00121808
9706	0.00121808
1684	0.00121808
2596	0.00121808
9310	0.00121808
3373	0.00121808
1298	0.00121808
7382	0.00121808
693	0.00121808
8217	0.00121808
5780	0.00121808
4064	0.00121808
7252	0.00121808
7010	0.00121808
5432	0.00121808
732	0.00121808
9198	0.00121808
1866	0.00121808
9192	0.00121808
5547	0.00121808
2402	0.00121808
2486	0.00121808
3822	0.00121808
2964	0.00121808
1236	0.00121808
3160	0.00121808
8385	0.00121808
5132	0.00121808
3518	0.00121808
1723	0.00121808
9893	0.00121808
3532	0.00121808
6574	0.00121808
8082	0.00121808
6939	0.00121808
4000	0.00121808
2107	0.00121808
4466	0.00121808
7539	0.00121808
5409	0.00121808
3483	0.00121808
4667	0.00121808
7550	0.00121808
3472	0.00121808
429	0.00121808
2218	0.00121808
5280	0.00121808
6771	0.00121808
2592	0.00121808
1682	0.00121808
6222	0.00121808
5575	0.00121808
5347	0.00121808
1401	0.00121808
1406	0.00121808
4990	0.00121808
7796	0.00121808
5108	0.00121808
8879	0.00121808
2527	0.00121808
7531	0.00121808
9787	0.00121808
710	0.00121808
9684	0.00121808
8055	0.00121808
1610	0.00121808
1304	0.00121808
5236	0.00121808
2975	0.00121808
7438	0.00121808
7969	0.00121808
8731	0.00121808
5756	0.00121808
9550	0.00121808
2531	0.00121808
3611	0.00121808
2816	0.00121808
3044	0.00121808
1479	0.00121808
2244	0.00121808
8653	0.00121808
4552	0.00121808
5224	0.00121808
8544	0.00121808
280	0.00121808
8275	0.00121808
8676	0.00121808
7235	0.00121808
7917	0.00121808
9080	0.00121808
211	0.00121808
4760	0.00121808
2841	0.00121808
9497	0.00121808
7925	0.00121808
2569	0.00121808
932	0.00121808
3937	0.00121808
278	0.00121808
7038	0.00121808
3805	0.00121808
7906	0.00121808
4333	0.00121808
6557	0.00121808
2874	0.00121808
7117	0.00121808
1155	0.00121808
9553	0.00121808
8148	0.00121808
8317	0.00121808
5715	0.00121808
1285	0.00121808
3497	0.00121808
5676	0.00121808
1068	0.00121808
6100	0.00121808
718	0.00121808
8856	0.00121808
4899	0.00121808
3793	0.00121808
520	0.00121808
8545	0.00121808
2825	0.00121808
2591	0.00121808
5918	0.00121808
181	0.00121808
407	0.00121808
6127	0.00121808
5005	0.00121808
4702	0.00121808
5930	0.00121808
2161	0.00121808
5461	0.00121808
9662	0.00121808
6956	0.00121808
9205	0.00121808
2719	0.00121808
8983	0.00121808
2912	0.00121808
943	0.00121808
4481	0.00121808
2142	0.00121808
7240	0.00121808
3388	0.00121808
7476	0.00121808
8881	0.00121808
4312	0.00121808
6109	0.00121808
8196	0.00121808
6550	0.00121808
4131	0.00121808
3423	0.00121808
4863	0.00121808
5603	0.00121808
8743	0.00121808
1826	0.00121808
2488	0.00121808
5766	0.00121808
3919	0.00121808
742	0.00121808
3505	0.00121808
1448	0.00121808
8089	0.00121808
8813	0.00121808
9859	0.00121808
2607	0.00121808
5003	0.00121808
109	0.00121808
6349	0.00121808
7684	0.00121808
8476	0.00121808
8402	0.00121808
3679	0.00121808
5042	0.00121808
1279	0.00121808
113	0.00121808
3397	0.00121808
3206	0.00121808
9482	0.00121808
2249	0.00121808
9956	0.00121808
6443	0.00121808
4230	0.00121808
9339	0.00121808
3570	0.00121808
2601	0.00121808
514	0.00121808
293	0.00121808
7217	0.00121808
9428	0.00121808
6848	0.00121808
7295	0.00121808
1451	0.00121808
5119	0.00121808
4773	0.00121808
5270	0.00121808
1787	0.00121808
2314	0.00121808
7309	0.00121808
5121	0.00121808
9566	0.00121808
5201	0.00121808
7074	0.00121808
7402	0.00116008
9233	0.00116008
3284	0.00101507
6517	0.00101507
8853	0.00101507
8019	0.00101507
2778	0.00101507
8744	0.00101507
2048	0.00101507
2677	0.000947395
3247	0.000947395
8489	0.000947395
71	0.000947395
612	0.000947395
1500	0.000947395
20	0.000812053
54	0.000812053
111	0.000812053
135	0.000812053
147	0.000812053
157	0.000812053
222	0.000812053
285	0.000812053
290	0.000812053
383	0.000812053
456	0.000812053
504	0.000812053
515	0.000812053
517	0.000812053
539	0.000812053
540	0.000812053
554	0.000812053
593	0.000812053
653	0.000812053
679	0.000812053
691	0.000812053
720	0.000812053
726	0.000812053
756	0.000812053
859	0.000812053
872	0.000812053
1035	0.000812053
1051	0.000812053
1054	0.000812053
1122	0.000812053
1125	0.000812053
1129	0.000812053
1134	0.000812053
1176	0.000812053
1196	0.000812053
1232	0.000812053
1257	0.000812053
1262	0.000812053
1284	0.000812053
1345	0.000812053
1352	0.000812053
1403	0.000812053
1436	0.000812053
1473	0.000812053
1509	0.000812053
1513	0.000812053
1535	0.000812053
1546	0.000812053
1549	0.000812053
1624	0.000812053
1636	0.000812053
1650	0.000812053
1669	0.000812053
1705	0.000812053
1745	0.000812053
1786	0.000812053
1833	0.000812053
1838	0.000812053
1869	0.000812053
1911	0.000812053
1967	0.000812053
1976	0.000812053
2010	0.000812053
2062	0.000812053
2127	0.000812053
2135	0.000812053
2146	0.000812053
2210	0.000812053
2217	0.000812053
2255	0.000812053
2283	0.000812053
2377	0.000812053
2394	0.000812053
2404	0.000812053
2416	0.000812053
2466	0.000812053
2469	0.000812053
2525	0.000812053
2555	0.000812053
2565	0.000812053
2584	0.000812053
2587	0.000812053
2609	0.000812053
2791	0.000812053
2796	0.000812053
2810	0.000812053
2827	0.000812053
2842	0.000812053
2844	0.000812053
2852	0.000812053
3004	0.000812053
3035	0.000812053
3039	0.000812053
3049	0.000812053
3060	0.000812053
3064	0.000812053
3071	0.000812053
3101	0.000812053
3105	0.000812053
3128	0.000812053
3140	0.000812053
3174	0.000812053
3179	0.000812053
3190	0.000812053
3241	0.000812053
3245	0.000812053
3251	0.000812053
3276	0.000812053
3283	0.000812053
3296	0.000812053
3299	0.000812053
3315	0.000812053
3338	0.000812053
3343	0.000812053
3368	0.000812053
3369	0.000812053
3384	0.000812053
3406	0.000812053
3421	0.000812053
3437	0.000812053
3468	0.000812053
3471	0.000812053
3537	0.000812053
3560	0.000812053
3579	0.000812053
3614	0.000812053
3653	0.000812053
3654	0.000812053
3683	0.000812053
3686	0.000812053
3726	0.000812053
3765	0.000812053
3781	0.000812053
3791	0.000812053
3819	0.000812053
3858	0.000812053
3861	0.000812053
3883	0.000812053
3898	0.000812053
3908	0.000812053
3977	0.000812053
4001	0.000812053
4042	0.000812053
4073	0.000812053
4107	0.000812053
4118	0.000812053
4127	0.000812053
4132	0.000812053
4149	0.000812053
4153	0.000812053
4219	0.000812053
4227	0.000812053
4257	0.000812053
4308	0.000812053
4361	0.000812053
4367	0.000812053
4396	0.000812053
4476	0.000812053
4516	0.000812053
4541	0.000812053
4557	0.000812053
4581	0.000812053
4585	0.000812053
4621	0.000812053
4649	0.000812053
4690	0.000812053
4710	0.000812053
4712	0.000812053
4720	0.000812053
4747	0.000812053
4762	0.000812053
4781	0.000812053
4819	0.000812053
4844	0.000812053
4845	0.000812053
4870	0.000812053
4904	0.000812053
4912	0.000812053
4917	0.000812053
4958	0.000812053
4980	0.000812053
5006	0.000812053
5019	0.000812053
5079	0.000812053
5099	0.000812053
5111	0.000812053
5124	0.000812053
5133	0.000812053
5158	0.000812053
5241	0.000812053
5249	0.000812053
5313	0.000812053
5316	0.000812053
5350	0.000812053
5354	0.000812053
5358	0.000812053
5363	0.000812053
5381	0.000812053
5386	0.000812053
5426	0.000812053
5441	0.000812053
5444	0.000812053
5452	0.000812053
5453	0.000812053
5489	0.000812053
5532	0.000812053
5539	0.000812053
5546	0.000812053
5591	0.000812053
5649	0.000812053
5653	0.000812053
5666	0.000812053
5705	0.000812053
5744	0.000812053
5814	0.000812053
5829	0.000812053
5896	0.000812053
5919	0.000812053
5973	0.000812053
5982	0.000812053
5986	0.000812053
6042	0.000812053
6082	0.000812053
6087	0.000812053
6099	0.000812053
6101	0.000812053
6158	0.000812053
6208	0.000812053
6230	0.000812053
6242	0.000812053
6245	0.000812053
6290	0.000812053
6386	0.000812053
6403	0.000812053
6414	0.000812053
6428	0.000812053
6431	0.000812053
6465	0.000812053
6492	0.000812053
6500	0.000812053
6545	0.000812053
6566	0.000812053
6615	0.000812053
6620	0.000812053
6658	0.000812053
6667	0.000812053
6670	0.000812053
6694	0.000812053
6723	0.000812053
6734	0.000812053
6775	0.000812053
6792	0.000812053
6810	0.000812053
6818	0.000812053
6838	0.000812053
6840	0.000812053
6916	0.000812053
6922	0.000812053
6935	0.000812053
6942	0.000812053
6962	0.000812053
6968	0.000812053
6969	0.000812053
6987	0.000812053
6989	0.000812053
6991	0.000812053
7002	0.000812053
7018	0.000812053
7033	0.000812053
7042	0.000812053
7049	0.000812053
7094	0.000812053
7107	0.000812053
7138	0.000812053
7159	0.000812053
7179	0.000812053
7221	0.000812053
7229	0.000812053
7230	0.000812053
7288	0.000812053
7343	0.000812053
7358	0.000812053
7366	0.000812053
7431	0.000812053
7456	0.000812053
7457	0.000812053
7466	0.000812053
7492	0.000812053
7507	0.000812053
7568	0.000812053
7577	0.000812053
7632	0.000812053
7636	0.000812053
7655	0.000812053
7677	0.000812053
7712	0.000812053
7746	0.000812053
7811	0.000812053
7827	0.000812053
7862	0.000812053
7886	0.000812053
7895	0.000812053
7898	0.000812053
7910	0.000812053
7911	0.000812053
7970	0.000812053
8005	0.000812053
8022	0.000812053
8102	0.000812053
8142	0.000812053
8145	0.000812053
8284	0.000812053
8287	0.000812053
8304	0.000812053
8344	0.000812053
8399	0.000812053
8442	0.000812053
8475	0.000812053
8498	0.000812053
8637	0.000812053
8638	0.000812053
8658	0.000812053
8665	0.000812053
8753	0.000812053
8818	0.000812053
8842	0.000812053
8850	0.000812053
8852	0.000812053
8969	0.000812053
9015	0.000812053
9020	0.000812053
9032	0.000812053
9110	0.000812053
9115	0.000812053
9132	0.000812053
9219	0.000812053
9225	0.000812053
9227	0.000812053
9235	0.000812053
9240	0.000812053
9264	0.000812053
9278	0.000812053
9279	0.000812053
9299	0.000812053
9326	0.000812053
9331	0.000812053
9333	0.000812053
9334	0.000812053
9346	0.000812053
9347	0.000812053
9352	0.000812053
9410	0.000812053
9419	0.000812053
9426	0.000812053
9431	0.000812053
9456	0.000812053
9460	0.000812053
9488	0.000812053
9509	0.000812053
9512	0.000812053
9518	0.000812053
9529	0.000812053
9535	0.000812053
9549	0.000812053
9561	0.000812053
9590	0.000812053
9592	0.000812053
9594	0.000812053
9630	0.000812053
9646	0.000812053
9676	0.000812053
9695	0.000812053
9738	0.000812053
9749	0.000812053
9789	0.000812053
9886	0.000812053
9897	0.000812053
9930	0.000812053
9931	0.000812053
9937	0.000812053
9973	0.000812053
9988	0.000812053
